,age,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,on_ice_shot_pct,on_ice_sv_pct,pdo,player,pos,shot_thru_percentage,takeaways,toi_pbp_per_60_all,toi_pbp_per_60_ev,total_shots_attempted_all,zs_defense_pct,zs_offense_pct,team
757,25,611,801,56.7,4.1,449,584,56.5,3.7,64,14,7.3,91.8,99.1,Mark Letestu,C,55.2,26,14:15,12:02,232,43.4,56.6,Pittsburgh Penguins
758,26,583,658,53.0,-2.7,433,486,52.9,-2.9,47,8,8.5,93.1,101.6,Ben Lovejoy,D,43.5,7,15:00,14:02,138,46.6,53.4,Pittsburgh Penguins
759,24,526,696,57.0,6.2,399,508,56.0,4.8,43,40,8.2,88.5,96.6,Evgeni Malkin,C,56.6,29,19:49,14:27,320,43.9,56.1,Pittsburgh Penguins
760,29,1101,1352,55.1,3.7,825,1004,54.9,3.3,77,27,7.7,91.8,99.5,Paul Martin,D,50.5,36,23:22,17:35,206,48.7,51.3,Pittsburgh Penguins
761,28,1098,1193,52.1,-1.6,810,869,51.8,-2.0,73,38,6.8,91.4,98.2,Zbynek Michalek,D,45.4,13,21:50,16:53,229,51.7,48.3,Pittsburgh Penguins
762,23,201,323,61.6,8.4,149,224,60.1,6.4,20,8,6.5,90.8,97.3,James Neal,LW,46.8,8,16:54,13:50,111,37.2,62.8,Pittsburgh Penguins
763,24,235,254,51.9,-5.0,180,183,50.4,-5.6,18,4,4.8,94.8,99.6,Matt Niskanen,D,49.1,3,18:31,16:33,53,45.2,54.8,Pittsburgh Penguins
764,30,993,994,50.0,-4.7,748,718,49.0,-6.6,63,20,8.3,93.5,101.8,Brooks Orpik,D,43.4,17,20:53,17:03,129,52.0,48.0,Pittsburgh Penguins
765,27,14,12,46.2,,12,10,45.5,,1,0,0.0,100.0,100.0,Corey Potter,D,100.0,0,16:43,16:05,1,25.0,75.0,Pittsburgh Penguins
766,31,620,623,50.1,-3.9,471,445,48.6,-5.7,81,12,6.6,92.8,99.4,Mike Rupp,C,56.3,9,10:03,9:03,144,44.0,56.0,Pittsburgh Penguins
767,22,580,667,53.5,2.2,449,474,51.4,-1.6,42,10,9.3,91.7,101.1,Jordan Staal,C,54.8,20,21:21,15:41,166,51.0,49.0,Pittsburgh Penguins
768,26,80,98,55.1,3.3,58,67,53.6,3.0,7,2,8.5,93.0,101.5,Brett Sterling,LW,56.0,2,15:07,11:01,25,51.2,48.8,Pittsburgh Penguins
769,23,20,37,64.9,11.1,17,29,63.0,7.3,3,1,4.3,81.8,86.2,Brian Strait,D,0.0,1,13:32,13:22,3,25.0,75.0,Pittsburgh Penguins
770,26,856,919,51.8,-1.6,640,684,51.7,-2.0,82,17,5.3,93.4,98.6,Maxime Talbot,C,63.2,26,15:04,12:02,185,47.2,52.8,Pittsburgh Penguins
771,21,121,96,44.2,-9.1,92,79,46.2,-8.0,15,5,6.8,87.9,94.7,Eric Tangradi,LW,72.0,2,11:12,9:29,25,47.4,52.6,Pittsburgh Penguins
772,25,68,84,55.3,3.7,49,55,52.9,1.7,9,2,4.4,92.3,96.8,Joe Vitale,C,54.2,5,10:34,10:01,24,44.7,55.3,Pittsburgh Penguins
773,26,56,43,43.4,-9.7,44,28,38.9,-15.0,7,1,0.0,90.6,90.6,Tim Wallace,RW,25.0,1,8:03,8:03,4,36.7,63.3,Pittsburgh Penguins
774,34,1385,1533,52.5,-1.7,1008,1116,52.5,-2.0,76,51,8.3,91.6,99.9,Dan Boyle,D,47.8,34,26:14,19:42,416,49.9,50.1,San Jose Sharks
775,23,322,408,55.9,2.3,246,307,55.5,1.5,28,14,7.4,91.3,98.7,Justin Braun,D,39.3,14,16:30,14:25,112,50.6,49.4,San Jose Sharks
776,28,997,1326,57.1,4.6,735,981,57.2,4.5,75,54,8.0,92.0,100.1,Ryane Clowe,LW,64.7,43,17:58,15:40,286,48.4,51.6,San Jose Sharks
777,21,974,1249,56.2,3.3,704,937,57.1,4.1,79,25,7.3,94.1,101.4,Logan Couture,C,58.7,49,17:49,14:34,431,48.8,51.2,San Jose Sharks
778,22,965,1236,56.2,3.2,717,929,56.4,3.6,75,49,7.9,93.9,101.8,Jason Demers,D,42.9,30,19:30,15:43,245,51.7,48.3,San Jose Sharks
779,24,109,114,51.1,-3.2,78,92,54.1,-1.2,17,1,7.5,88.5,95.9,Andrew Desjardins,C,52.2,6,7:08,6:50,23,40.4,59.6,San Jose Sharks
780,27,302,306,50.3,-4.8,221,238,51.9,-4.6,34,16,4.5,94.6,99.1,Ben Eager,LW,66.2,8,9:02,8:57,65,42.5,57.5,San Jose Sharks
781,23,339,416,55.1,4.1,248,310,55.6,5.7,33,11,8.3,94.8,103.1,Benn Ferriero,C,50.5,11,13:05,12:08,111,48.5,51.5,San Jose Sharks
782,30,1140,1234,52.0,-2.3,855,903,51.4,-3.4,80,68,9.1,92.0,101.2,Dany Heatley,RW,53.7,29,19:39,15:24,404,48.7,51.3,San Jose Sharks
783,31,586,714,54.9,2.9,445,532,54.5,2.3,50,21,6.8,94.1,100.9,Kent Huskins,D,40.4,10,16:37,15:04,94,49.7,50.3,San Jose Sharks
784,23,185,175,48.6,-2.2,149,120,44.6,-5.9,17,7,4.4,94.5,98.9,Derek Joslin,D,44.0,2,12:28,11:51,25,44.2,55.8,San Jose Sharks
785,31,1134,1279,53.0,-1.2,834,920,52.5,-2.0,82,66,9.3,90.2,99.5,Patrick Marleau,C,59.4,35,20:47,15:27,470,53.0,47.0,San Jose Sharks
786,22,71,68,48.9,-6.8,61,52,46.0,-8.7,13,2,6.9,91.5,98.4,Brandon Mashinter,LW,35.7,2,6:23,6:11,14,40.0,60.0,San Jose Sharks
787,36,568,490,46.3,-9.3,435,378,46.5,-9.4,78,18,6.6,94.8,101.4,Jamal Mayers,RW,57.9,24,8:53,7:45,107,45.2,54.8,San Jose Sharks
788,24,267,265,49.8,-5.7,201,202,50.1,-5.9,37,5,3.4,91.1,94.5,John McCarthy,LW,57.7,7,8:45,8:16,71,39.5,60.5,San Jose Sharks
789,22,508,472,48.2,-7.0,382,354,48.1,-6.7,49,6,4.3,94.0,98.3,Jamie McGinn,LW,52.1,18,11:35,11:17,121,55.5,44.5,San Jose Sharks
790,23,32,20,38.5,-17.6,26,11,29.7,-25.9,9,2,11.1,86.7,97.8,Frazer McLaren,LW,50.0,0,4:15,4:15,2,53.3,46.7,San Jose Sharks
791,26,614,851,58.1,4.6,443,643,59.2,5.9,66,25,6.5,93.8,100.4,Torrey Mitchell,C,59.8,32,13:21,12:08,194,52.0,48.0,San Jose Sharks
792,26,56,56,50.0,2.0,46,47,50.5,5.1,6,3,10.3,85.7,96.0,Mike Moore,D,62.5,0,10:07,9:52,8,47.5,52.5,San Jose Sharks
793,30,1152,1217,51.4,-4.3,834,898,51.8,-4.2,73,27,7.5,92.9,100.4,Douglas Murray,D,41.8,21,19:37,17:09,244,48.2,51.8,San Jose Sharks
794,36,411,320,43.8,-10.8,316,250,44.2,-10.2,56,8,7.2,92.7,99.9,Scott Nichol,C,70.9,17,9:45,7:57,86,61.5,38.5,San Jose Sharks
795,26,884,1165,56.9,4.7,645,877,57.6,5.4,74,49,7.6,92.4,100.0,Joe Pavelski,C,62.3,51,19:39,14:21,453,56.3,43.7,San Jose Sharks
796,24,855,947,52.6,-2.5,619,704,53.2,-1.8,72,45,8.6,90.5,99.1,Devin Setoguchi,RW,57.5,29,15:12,13:13,346,44.3,55.7,San Jose Sharks
797,31,1065,1231,53.6,-0.6,790,890,53.0,-1.6,80,98,9.4,91.2,100.6,Joe Thornton,C,57.1,114,19:52,15:17,261,48.7,51.3,San Jose Sharks
798,23,1242,1448,53.8,-0.4,897,1078,54.6,0.4,80,45,8.1,91.8,99.9,Marc-Edouard Vlasic,D,41.0,30,20:52,17:43,283,53.7,46.3,San Jose Sharks
799,35,955,971,50.4,-5.8,723,747,50.8,-5.6,74,40,6.8,92.6,99.3,Niclas Wallin,D,49.4,21,15:50,14:13,174,50.6,49.4,San Jose Sharks
800,27,347,520,60.0,6.9,242,385,61.4,7.3,35,20,5.8,97.2,103.0,Kyle Wellwood,C,56.8,26,13:41,13:16,88,48.8,51.2,San Jose Sharks
801,26,370,427,53.6,-2.7,262,326,55.4,-1.7,23,13,9.3,93.0,102.3,Ian White,D,45.9,17,19:56,16:54,111,50.4,49.6,San Jose Sharks
802,22,26,7,21.2,,18,5,21.7,,5,0,0.0,93.3,93.3,Tommy Wingels,C,50.0,0,5:07,5:06,2,66.7,33.3,San Jose Sharks
803,26,1073,1270,54.2,3.3,805,969,54.6,3.6,82,23,11.1,91.8,103.0,David Backes,RW,58.3,47,19:42,15:16,360,49.2,50.8,St. Louis Blues
804,22,927,1136,55.1,2.8,697,834,54.5,1.8,81,19,8.7,89.3,97.9,Patrik Berglund,C,55.7,28,17:11,13:48,314,40.0,60.0,St. Louis Blues
805,28,745,919,55.2,5.2,561,674,54.6,4.2,62,18,9.1,91.7,100.8,Brad Boyes,C,51.4,21,17:10,14:29,257,46.8,53.2,St. Louis Blues
806,31,871,927,51.6,-1.8,670,712,51.5,-1.9,54,21,8.5,91.1,99.6,Eric Brewer,D,50.6,12,22:14,18:27,170,51.7,48.3,St. Louis Blues
807,28,828,922,52.7,0.5,598,690,53.6,1.5,65,21,7.2,90.9,98.1,Carlo Colaiacovo,D,42.6,16,18:08,15:05,190,40.6,59.4,St. Louis Blues
808,21,370,397,51.8,1.1,275,302,52.3,0.6,26,14,8.7,93.5,102.1,Ian Cole,D,37.9,5,17:36,16:11,58,45.3,54.7,St. Louis Blues
809,25,188,175,48.2,-1.0,134,122,47.7,-2.1,24,1,11.1,90.0,101.1,Adam Cracknell,RW,55.3,8,8:55,8:40,47,40.0,60.0,St. Louis Blues
810,25,818,784,48.9,-4.2,607,578,48.8,-5.0,80,12,6.3,89.7,96.0,B.J. Crombeen,RW,53.8,16,12:48,11:03,210,51.0,49.0,St. Louis Blues
811,24,928,1001,51.9,-0.6,694,753,52.0,-0.4,82,12,10.1,90.9,101.1,Matt D'Agostini,RW,57.0,24,14:46,13:02,286,49.4,50.6,St. Louis Blues
812,20,40,33,45.2,-13.0,25,24,49.0,-7.4,7,1,0.0,100.0,100.0,Stefan Della Rovere,LW,50.0,0,6:05,6:05,8,33.3,66.7,St. Louis Blues
813,24,23,16,41.0,-3.2,20,13,39.4,-8.5,3,1,0.0,75.0,75.0,Nick Drazenovic,C,40.0,0,8:59,7:56,5,41.2,58.8,St. Louis Blues
814,25,101,111,52.4,1.2,73,89,54.9,4.1,13,0,9.2,78.4,87.7,T.J. Hensick,C,54.5,2,9:05,8:45,22,27.6,72.4,St. Louis Blues
815,29,953,980,50.7,-3.0,699,731,51.1,-2.5,60,24,9.3,90.4,99.6,Barret Jackman,D,43.0,28,20:48,17:57,151,57.1,42.9,St. Louis Blues
816,26,237,186,44.0,-8.0,167,140,45.6,-6.3,54,2,5.8,90.0,95.8,Cam Janssen,RW,57.1,3,4:53,4:52,28,25.6,74.4,St. Louis Blues
817,22,828,874,51.4,-0.6,626,667,51.6,-0.3,55,23,7.6,90.1,97.7,Erik Johnson,D,51.7,18,22:08,17:04,209,44.3,55.7,St. Louis Blues
818,27,719,676,48.5,-4.4,537,518,49.1,-3.4,56,11,7.9,89.3,97.2,Jay McClement,C,61.4,20,17:08,13:59,145,57.7,42.3,St. Louis Blues
819,33,775,963,55.4,2.4,559,724,56.4,2.8,58,15,9.6,92.1,101.6,Andy McDonald,C,64.3,23,20:02,15:46,280,46.5,53.5,St. Louis Blues
820,20,147,99,40.2,-16.3,103,74,41.8,-14.8,15,3,3.8,84.0,87.8,Philip McRae,C,52.0,0,9:02,8:49,25,34.9,65.1,St. Louis Blues
821,24,469,482,50.7,-1.9,339,354,51.1,-2.4,41,12,8.9,90.8,99.8,Nikita Nikitin,D,42.2,4,16:24,13:30,109,45.2,54.8,St. Louis Blues
822,24,597,732,55.1,2.9,446,565,55.9,2.8,49,17,9.3,91.4,100.7,T.J. Oshie,C,52.8,47,19:11,14:42,195,44.8,55.2,St. Louis Blues
823,28,57,112,66.3,21.6,41,85,67.5,19.8,9,1,8.9,85.2,94.1,Nathan Oystrick,D,52.4,0,12:10,10:53,21,24.5,75.5,St. Louis Blues
824,22,110,133,54.7,0.7,79,111,58.4,1.6,10,3,9.5,96.7,106.2,David Perron,LW,78.4,9,18:25,13:28,37,52.6,47.4,St. Louis Blues
825,21,1105,1345,54.9,4.2,815,996,55.0,4.1,79,36,10.3,89.9,100.1,Alex Pietrangelo,D,45.7,40,22:00,17:01,352,43.4,56.6,St. Louis Blues
826,24,904,859,48.7,-4.5,691,651,48.5,-5.6,55,12,8.6,91.0,99.6,Roman Polak,D,48.6,11,19:57,17:39,111,56.7,43.3,St. Louis Blues
827,26,362,380,51.2,0.6,274,282,50.7,-0.5,45,5,6.6,90.6,97.2,Chris Porter,C,62.5,10,10:23,9:56,88,47.1,52.9,St. Louis Blues
828,24,179,133,42.6,-11.7,128,106,45.3,-9.8,28,3,7.9,92.0,99.8,Ryan Reaves,RW,69.6,2,6:48,6:43,23,40.7,59.3,St. Louis Blues
829,34,29,27,48.2,-6.2,18,18,50.0,-3.8,8,1,9.1,100.0,109.1,Dave Scatchard,C,66.7,0,4:45,4:44,9,30.8,69.2,St. Louis Blues
830,22,351,441,55.7,3.4,258,337,56.6,4.2,26,6,10.0,91.1,101.1,Kevin Shattenkirk,D,45.6,8,19:51,16:31,90,38.4,61.6,St. Louis Blues
831,23,715,803,52.9,2.0,556,594,51.7,0.3,65,14,7.7,90.5,98.2,Vladimir Sobotka,C,53.6,19,16:11,13:19,140,51.0,49.0,St. Louis Blues
832,26,861,1156,57.3,7.0,638,858,57.4,7.2,72,25,7.4,89.2,96.7,Alex Steen,C,47.7,29,19:33,15:28,457,43.4,56.6,St. Louis Blues
833,23,343,409,54.4,-0.2,251,323,56.3,1.6,26,6,8.4,91.5,100.0,Chris Stewart,RW,63.8,8,18:16,15:13,105,46.5,53.5,St. Louis Blues
834,26,283,312,52.4,-1.5,209,230,52.4,-0.9,29,8,5.2,88.8,94.0,Tyson Strachan,RW,46.7,3,12:08,11:09,60,44.9,55.1,St. Louis Blues
835,29,450,422,48.4,-4.7,344,320,48.2,-4.8,57,4,7.5,89.8,97.3,Brad Winchester,LW,59.8,16,10:29,9:16,112,50.2,49.8,St. Louis Blues
836,26,772,975,55.8,4.9,563,736,56.7,4.0,80,24,6.7,91.0,97.7,Sean Bergenheim,LW,59.2,45,13:59,11:31,304,54.6,45.4,Tampa Bay Lightning
837,30,204,305,59.9,7.4,142,224,61.2,7.8,23,15,5.2,86.5,91.7,Marc-Andre Bergeron,D,42.0,5,14:19,10:51,88,29.0,71.0,Tampa Bay Lightning
838,31,378,333,46.8,-6.8,281,263,48.3,-5.7,22,19,8.7,94.2,102.9,Eric Brewer,D,54.5,11,21:34,17:58,44,65.4,34.6,Tampa Bay Lightning
839,34,1050,1170,52.7,1.8,727,885,54.9,2.8,82,48,7.7,92.1,99.8,Brett Clark,D,41.6,20,18:53,14:35,209,53.3,46.7,Tampa Bay Lightning
840,23,623,698,52.8,2.3,449,516,53.5,1.5,57,25,10.8,90.6,101.4,Steve Downie,RW,59.3,30,14:31,12:14,140,50.3,49.7,Tampa Bay Lightning
841,30,819,867,51.4,-0.8,609,623,50.6,-2.9,63,21,7.8,90.3,98.2,Simon Gagne,LW,54.8,23,16:53,13:33,281,51.7,48.3,Tampa Bay Lightning
842,30,837,795,48.7,-5.6,576,635,52.4,-2.2,82,18,5.5,90.2,95.7,Adam Hall,RW,67.3,22,14:51,11:51,248,59.4,40.6,Tampa Bay Lightning
843,24,60,65,52.0,-1.8,40,49,55.1,0.9,10,1,12.5,73.1,85.6,Johan Harju,LW,63.6,0,8:28,7:08,22,41.5,58.5,Tampa Bay Lightning
844,20,1167,1358,53.8,2.7,842,1025,54.9,2.1,79,64,8.7,89.9,98.6,Victor Hedman,D,41.6,48,21:01,17:20,243,50.9,49.1,Tampa Bay Lightning
845,24,102,124,54.9,2.9,75,85,53.1,-0.3,18,5,6.0,90.2,96.1,Blair Jones,C,62.5,5,8:01,7:60,32,33.3,66.7,Tampa Bay Lightning
846,29,766,892,53.8,1.2,546,679,55.4,1.7,61,35,7.3,89.8,97.1,Randy Jones,D,40.3,20,17:03,13:58,129,51.5,48.5,Tampa Bay Lightning
847,33,1099,1250,53.2,1.7,808,937,53.7,0.7,79,35,7.4,92.1,99.6,Pavel Kubina,D,39.8,19,19:14,15:53,196,50.2,49.8,Tampa Bay Lightning
848,30,909,927,50.5,-1.0,668,691,50.8,-2.1,65,26,8.5,91.7,100.3,Vincent Lecavalier,C,60.0,35,18:27,14:14,345,54.7,45.3,Tampa Bay Lightning
849,26,1150,994,46.4,-9.7,855,755,46.9,-10.4,69,18,9.3,91.0,100.3,Mike Lundin,D,34.6,17,20:24,17:19,159,59.0,41.0,Tampa Bay Lightning
850,31,554,670,54.7,2.4,395,510,56.4,2.4,54,16,8.8,89.4,98.3,Ryan Malone,LW,73.2,28,16:02,11:59,205,46.3,53.7,Tampa Bay Lightning
851,30,814,962,54.2,2.6,606,705,53.8,0.5,77,25,7.1,88.8,96.0,Dominic Moore,C,65.3,32,15:36,12:35,268,52.8,47.2,Tampa Bay Lightning
852,34,1092,925,45.9,-8.9,779,683,46.7,-9.1,72,34,9.3,90.1,99.4,Mattias Ohlund,D,38.2,17,18:43,15:44,102,61.2,38.8,Tampa Bay Lightning
853,25,24,24,50.0,,16,18,52.9,,3,2,9.1,72.7,81.8,Marc Pouliot,C,50.0,0,10:46,8:49,4,17.6,82.4,Tampa Bay Lightning
854,25,818,950,53.7,2.3,621,703,53.1,-0.4,81,19,8.2,92.4,100.7,Teddy Purcell,RW,62.0,35,14:06,11:20,316,53.4,46.6,Tampa Bay Lightning
855,23,220,252,53.4,2.0,162,187,53.6,-1.0,31,8,6.9,88.7,95.6,Mattias Ritola,C,60.9,6,10:04,8:47,69,54.9,45.1,Tampa Bay Lightning
856,27,18,20,52.6,4.4,12,16,57.1,5.7,4,3,0.0,66.7,66.7,Mathieu Roy,D,50.0,0,4:43,4:29,2,37.5,62.5,Tampa Bay Lightning
857,26,178,214,54.6,2.8,115,152,56.9,3.6,32,6,6.4,93.8,100.1,Matt Smaby,D,39.1,0,6:59,6:35,23,59.6,40.4,Tampa Bay Lightning
858,35,1243,1272,50.6,-2.3,887,956,51.9,-1.6,82,71,10.4,91.1,101.5,Martin St. Louis*,RW,56.4,55,20:59,15:59,450,51.8,48.2,Tampa Bay Lightning
859,20,1191,1265,51.5,-0.7,857,944,52.4,-0.8,82,60,10.6,91.3,101.9,Steven Stamkos,C,52.3,40,20:11,15:19,518,50.7,49.3,Tampa Bay Lightning
860,26,853,819,49.0,-5.0,591,657,52.6,-1.8,79,14,6.1,91.0,97.0,Nate Thompson,C,60.3,35,15:05,12:09,204,60.0,40.0,Tampa Bay Lightning
861,21,674,629,48.3,-5.9,469,502,51.7,-2.9,78,14,5.6,91.8,97.4,Dana Tyrell,C,61.9,21,12:03,10:16,118,54.7,45.3,Tampa Bay Lightning
862,24,76,92,54.8,-0.7,60,78,56.5,0.0,10,1,6.9,87.0,93.9,Mike Vernace,D,54.5,4,8:42,8:25,11,36.0,64.0,Tampa Bay Lightning
863,20,10,1,9.1,,6,1,14.3,,1,0,0.0,50.0,50.0,James Wright,C,,0,4:36,4:36,0,100.0,0.0,Tampa Bay Lightning
864,28,653,619,48.7,-1.2,484,430,47.0,-2.5,50,19,10.2,90.7,100.9,Colby Armstrong,RW,55.6,34,16:07,13:40,124,53.6,46.4,Toronto Maple Leafs
865,21,776,550,41.5,-7.2,568,403,41.5,-7.6,40,46,8.5,93.8,102.3,Keith Aulie,D,42.1,5,19:08,16:50,76,56.6,43.4,Toronto Maple Leafs
866,30,993,993,50.0,-0.6,694,695,50.0,0.3,54,67,8.9,90.3,99.3,Francois Beauchemin,D,40.2,27,23:45,19:09,189,50.5,49.5,Toronto Maple Leafs
867,26,495,372,42.9,-5.2,354,274,43.6,-4.1,46,19,14.2,92.4,106.6,Darryl Boyce,C,41.5,13,11:23,10:41,65,56.3,43.7,Toronto Maple Leafs
868,24,1294,1142,46.9,-3.4,938,813,46.4,-3.1,82,51,6.5,90.5,97.0,Tyler Bozak,C,59.4,46,19:17,14:30,202,47.7,52.3,Toronto Maple Leafs
869,26,764,551,41.9,-8.4,553,391,41.4,-8.7,79,20,7.5,93.2,100.6,Tim Brent,C,54.1,23,11:39,8:55,111,58.9,41.1,Toronto Maple Leafs
870,25,438,299,40.6,-9.5,307,222,42.0,-7.1,50,15,9.5,93.5,103.0,Mike Brown,RW,60.8,11,10:06,8:24,97,57.0,43.0,Toronto Maple Leafs
871,22,65,74,53.2,-2.4,52,52,50.0,-3.9,7,2,0.0,94.7,94.7,Luca Caputi,LW,53.3,1,11:04,9:38,15,46.3,53.7,Toronto Maple Leafs
872,21,14,15,51.7,4.7,11,8,42.1,-5.2,1,3,16.7,100.0,116.7,Joe Colborne,C,50.0,1,18:41,14:14,2,50.0,50.0,Toronto Maple Leafs
873,27,591,452,43.3,-5.4,426,345,44.7,-3.5,48,13,9.1,91.9,101.0,Joey Crabb,RW,56.7,21,12:59,11:20,90,56.8,43.2,Toronto Maple Leafs
874,23,11,22,66.7,27.6,9,18,66.7,32.6,1,1,0.0,100.0,100.0,Matt Frattin,RW,62.5,1,15:34,13:25,8,30.8,69.2,Toronto Maple Leafs
875,27,1164,1373,54.1,6.4,872,973,52.7,5.8,81,45,9.7,91.8,101.5,Mikhail Grabovski,C,55.6,49,19:22,15:12,426,49.7,50.3,Toronto Maple Leafs
876,24,962,907,48.5,-1.2,710,632,47.1,-3.2,68,44,8.8,91.6,100.5,Carl Gunnarsson,D,43.9,24,18:15,14:18,157,53.3,46.7,Toronto Maple Leafs
877,24,34,35,50.7,-14.4,24,24,50.0,-13.3,6,1,0.0,100.0,100.0,Christian Hanson,RW,18.2,2,8:26,7:43,11,34.6,65.4,Toronto Maple Leafs
878,22,22,24,52.2,11.1,16,17,51.5,8.4,2,2,0.0,91.7,91.7,Korbinian Holzer,D,33.3,1,13:01,11:58,3,30.0,70.0,Toronto Maple Leafs
879,32,1020,1042,50.5,0.8,746,742,49.9,0.7,58,58,7.8,92.3,100.1,Tomas Kaberle,D,45.6,27,22:28,17:48,217,44.7,55.3,Toronto Maple Leafs
880,20,384,368,48.9,4.4,276,262,48.7,3.7,29,26,5.8,94.2,100.1,Nazem Kadri,C,54.3,15,15:47,13:10,94,47.2,52.8,Toronto Maple Leafs
881,23,1424,1279,47.3,-3.0,1044,924,47.0,-2.9,82,45,7.8,90.7,98.5,Phil Kessel,RW,57.9,45,19:39,15:46,561,47.7,52.3,Toronto Maple Leafs
882,29,935,786,45.7,-5.2,684,552,44.7,-5.9,75,51,8.8,90.9,99.8,Mike Komisarek,D,32.2,14,13:38,12:02,149,58.3,41.7,Toronto Maple Leafs
883,24,1101,1196,52.1,3.2,821,837,50.5,1.8,82,28,9.9,91.6,101.5,Nikolai Kulemin,LW,55.1,37,17:19,13:44,314,48.8,51.2,Toronto Maple Leafs
884,24,140,105,42.9,-1.6,108,79,42.2,-2.5,11,4,7.8,97.4,105.2,Matt Lashoff,D,36.4,6,13:50,11:30,22,56.9,43.1,Toronto Maple Leafs
885,29,481,469,49.4,0.2,362,318,46.8,-1.6,41,17,6.5,89.2,95.7,Brett Lebda,D,31.8,3,13:20,11:12,107,42.9,57.1,Toronto Maple Leafs
886,27,486,353,42.1,-5.8,360,252,41.2,-6.2,28,10,10.6,90.3,100.9,Joffrey Lupul,C,58.6,14,17:51,14:15,128,53.5,46.5,Toronto Maple Leafs
887,25,1108,1254,53.1,5.1,824,855,50.9,2.9,82,49,9.5,90.6,100.0,Clarke MacArthur,LW,52.7,24,17:07,14:10,292,50.6,49.4,Toronto Maple Leafs
888,26,266,240,47.4,-2.7,186,163,46.7,-4.4,23,5,3.4,91.4,94.8,John Mitchell,C,52.8,8,12:31,11:13,53,42.5,57.5,Toronto Maple Leafs
889,22,23,26,53.1,5.0,19,18,48.6,0.9,3,0,0.0,100.0,100.0,Marcel Mueller,C,71.4,0,10:07,10:01,7,68.8,31.3,Toronto Maple Leafs
890,28,228,149,39.5,-11.8,161,95,37.1,-14.1,46,5,7.7,94.4,102.1,Colton Orr,RW,51.9,1,5:04,5:01,27,54.6,45.4,Toronto Maple Leafs
891,25,1359,1229,47.5,-3.1,990,876,46.9,-2.6,66,53,8.4,92.2,100.6,Dion Phaneuf,D,46.2,31,25:18,19:24,411,50.3,49.7,Toronto Maple Leafs
892,25,150,95,38.8,-10.7,108,71,39.7,-10.2,26,4,5.2,87.3,92.5,Jay Rosehill,D,75.0,3,5:12,5:11,16,50.0,50.0,Toronto Maple Leafs
893,21,1577,1459,48.1,-1.6,1141,1046,47.8,-0.9,82,95,8.2,91.3,99.5,Luke Schenn,D,41.2,38,22:22,18:38,311,50.6,49.4,Toronto Maple Leafs
894,27,656,514,43.9,-7.2,476,368,43.6,-6.9,66,15,5.6,94.2,99.8,Fredrik Sjostrom,RW,58.5,15,11:13,9:29,106,55.3,44.7,Toronto Maple Leafs
895,24,764,779,50.5,0.9,519,540,51.0,2.0,53,21,7.3,89.5,96.7,Kris Versteeg,RW,47.2,40,18:56,14:32,271,46.4,53.6,Toronto Maple Leafs
896,30,32,29,47.5,-5.4,23,19,45.2,-7.1,8,1,6.3,93.3,99.6,Mike Zigomanis,C,70.0,4,6:59,4:53,10,43.8,56.3,Toronto Maple Leafs
897,29,532,470,46.9,-7.3,377,322,46.1,-8.0,42,19,9.3,92.1,101.4,Andrew Alberts,D,39.6,7,15:08,13:20,53,59.4,40.6,Vancouver Canucks
898,29,17,14,45.2,-13.9,9,9,50.0,-8.7,4,0,14.3,100.0,114.3,Jonas Andersson,RW,50.0,0,6:03,6:03,2,0.0,100.0,Vancouver Canucks
899,28,863,802,48.2,-5.4,627,583,48.2,-5.4,65,28,7.3,94.9,102.2,Keith Ballard,D,39.0,9,15:54,14:03,136,55.3,44.7,Vancouver Canucks
900,29,1042,1178,53.1,0.5,787,903,53.4,1.9,66,41,9.4,94.4,103.8,Kevin Bieksa,D,47.1,50,22:27,17:56,223,54.5,45.5,Vancouver Canucks
901,23,29,9,23.7,,22,8,26.7,,4,0,40.0,93.3,133.3,Mario Bliznak,C,33.3,2,6:37,5:53,3,58.3,41.7,Vancouver Canucks
902,25,173,114,39.7,-17.7,125,91,42.1,-14.7,24,2,8.3,94.1,102.5,Alexandre Bolduc,C,72.4,4,7:26,6:49,29,70.0,30.0,Vancouver Canucks
903,29,849,1016,54.5,1.0,662,753,53.2,-0.5,72,15,10.5,92.6,103.1,Alexandre Burrows,LW,56.9,39,17:02,13:45,267,29.5,70.5,Vancouver Canucks
904,25,91,57,38.5,-14.6,66,43,39.4,-13.8,12,0,0.0,94.3,94.3,Guillaume Desbiens,D,33.3,1,7:21,6:41,12,57.7,42.3,Vancouver Canucks
905,24,865,986,53.3,0.3,646,754,53.9,2.2,51,24,8.8,93.1,101.8,Alexander Edler,D,44.0,25,24:17,18:08,275,40.8,59.2,Vancouver Canucks
906,28,1244,1547,55.4,3.4,944,1152,55.0,3.5,79,47,8.5,92.5,101.1,Christian Ehrhoff,D,48.2,19,23:59,18:12,434,38.9,61.1,Vancouver Canucks
907,27,592,405,40.6,-14.2,426,311,42.2,-12.0,73,10,6.8,93.6,100.5,Tanner Glass,LW,51.1,9,8:55,7:43,88,62.1,37.9,Vancouver Canucks
